time,temperature_2m (°F),relativehumidity_2m (%),cloudcover (%),direct_radiation (W/m²),diffuse_radiation (W/m²)
2021-04-23T21:00,63.8,44,1,0,0
2021-04-23T22:00,62.4,48,14,0,0
2021-04-23T23:00,60.6,53,15,0,0
2021-04-24T00:00,58.9,58,22,0,0
2021-04-24T01:00,56,65,17,0,0
2021-04-24T02:00,55.6,63,37,0,0
2021-04-24T03:00,54.2,66,10,0,0
2021-04-24T04:00,56.4,59,0,0,0
2021-04-24T05:00,55,62,6,0,0
2021-04-24T06:00,54.1,67,22,16,16
2021-04-24T07:00,58.6,55,25,124,66
2021-04-24T08:00,62.9,51,39,316,87
2021-04-24T09:00,64.3,48,43,456,119
2021-04-24T10:00,65.8,44,52,541,175
2021-04-24T11:00,68.2,40,57,471,264
2021-04-24T12:00,70,36,50,526,235
2021-04-24T13:00,72.2,31,32,594,242
2021-04-24T14:00,73.4,28,35,658,151
2021-04-24T15:00,73.9,26,44,580,143
2021-04-24T16:00,74,24,55,353,153
2021-04-24T17:00,73.3,23,57,250,108
2021-04-24T18:00,71.9,28,74,82,66
2021-04-24T19:00,65.7,34,68,6,11
2021-04-24T20:00,64.2,30,50,0,0
2021-04-24T21:00,63.9,28,42,0,0
2021-04-24T22:00,62.3,33,28,0,0
2021-04-24T23:00,61.1,38,34,0,0
2021-04-25T00:00,59.6,43,36,0,0
2021-04-25T01:00,57.7,47,45,0,0
2021-04-25T02:00,56.1,55,65,0,0
2021-04-25T03:00,56.1,57,78,0,0
2021-04-25T04:00,56.1,59,89,0,0
2021-04-25T05:00,56.2,60,88,0,0
2021-04-25T06:00,55.8,64,86,3,11
2021-04-25T07:00,57.7,64,89,2,66
2021-04-25T08:00,57.4,67,93,1,113
2021-04-25T09:00,57.2,67,93,0,140
2021-04-25T10:00,56.9,71,90,1,172
2021-04-25T11:00,56.6,74,100,54,281
2021-04-25T12:00,57.4,70,100,32,241
2021-04-25T13:00,57.9,70,100,11,234
2021-04-25T14:00,57.6,66,94,9,169
2021-04-25T15:00,56.2,72,100,0,116
2021-04-25T16:00,56.3,75,100,0,88
2021-04-25T17:00,55.7,81,100,0,55
2021-04-25T18:00,55.9,80,100,0,24
2021-04-25T19:00,53.5,81,100,0,3
2021-04-25T20:00,53.2,80,100,0,0
2021-04-25T21:00,53.5,79,100,0,0
2021-04-25T22:00,53.5,82,100,0,0
2021-04-25T23:00,53.5,83,100,0,0
2021-04-26T00:00,54.1,81,100,0,0
2021-04-26T01:00,53.3,82,100,0,0
2021-04-26T02:00,50.5,90,100,0,0
2021-04-26T03:00,49.9,90,100,0,0
2021-04-26T04:00,50.2,89,100,0,0
2021-04-26T05:00,50.6,89,100,0,0
2021-04-26T06:00,49.5,90,100,1,9
2021-04-26T07:00,52.6,83,100,68,61
2021-04-26T08:00,54.8,79,100,135,127
2021-04-26T09:00,56.2,74,60,174,184
2021-04-26T10:00,58.6,63,41,509,141
2021-04-26T11:00,60,55,34,487,229
2021-04-26T12:00,61.7,48,24,678,162
2021-04-26T13:00,63.6,42,28,680,135
2021-04-26T14:00,65.2,36,23,660,172
2021-04-26T15:00,65.4,32,10,556,103
2021-04-26T16:00,65.9,29,5,427,92
2021-04-26T17:00,65.6,27,0,288,75
2021-04-26T18:00,64.4,31,8,125,56
2021-04-26T19:00,57.5,42,19,13,11
2021-04-26T20:00,56.9,40,23,0,0
2021-04-26T21:00,56.5,40,26,0,0
2021-04-26T22:00,55.4,43,28,0,0
2021-04-26T23:00,55,45,28,0,0
2021-04-27T00:00,54,49,27,0,0
2021-04-27T01:00,50.6,56,22,0,0
2021-04-27T02:00,48.9,64,19,0,0
2021-04-27T03:00,47.5,69,13,0,0
2021-04-27T04:00,48.7,64,4,0,0
2021-04-27T05:00,48.7,65,5,0,0
2021-04-27T06:00,47.8,72,5,24,15
2021-04-27T07:00,52.4,61,11,159,56
2021-04-27T08:00,55.2,61,0,358,74
2021-04-27T09:00,56.8,57,5,537,91
2021-04-27T10:00,59.1,53,6,711,96
2021-04-27T11:00,61.1,49,11,735,149
2021-04-27T12:00,63,44,5,824,131
2021-04-27T13:00,65.6,37,8,770,153
2021-04-27T14:00,68.2,34,17,589,220
2021-04-27T15:00,69.4,31,3,574,154
2021-04-27T16:00,70,31,8,402,152
2021-04-27T17:00,69.6,31,9,271,64
2021-04-27T18:00,68.5,34,5,127,56
2021-04-27T19:00,61.1,47,1,14,11
2021-04-27T20:00,60.6,45,0,0,0
2021-04-27T21:00,60.1,43,0,0,0
2021-04-27T22:00,57.1,52,0,0,0
2021-04-27T23:00,56.8,52,0,0,0
2021-04-28T00:00,56.3,51,0,0,0
2021-04-28T01:00,51.5,60,0,0,0
2021-04-28T02:00,51.3,60,0,0,0
2021-04-28T03:00,48.3,60,0,0,0
2021-04-28T04:00,48.2,59,0,0,0
2021-04-28T05:00,48.5,57,0,0,0
2021-04-28T06:00,50.5,52,0,25,18
2021-04-28T07:00,59.1,42,0,170,56
2021-04-28T08:00,63.5,42,0,369,76
2021-04-28T09:00,66.1,41,0,561,89
2021-04-28T10:00,68.5,37,0,721,98
2021-04-28T11:00,70.4,34,0,833,103
2021-04-28T12:00,72.5,30,0,888,105
2021-04-28T13:00,76.4,26,0,881,105
2021-04-28T14:00,78.4,23,0,814,102
2021-04-28T15:00,79.4,21,2,693,96
2021-04-28T16:00,79.9,20,0,527,87
2021-04-28T17:00,79.5,20,0,334,73
2021-04-28T18:00,76.3,37,0,141,52
2021-04-28T19:00,71.2,29,0,15,12
2021-04-28T20:00,70.5,28,0,0,0
2021-04-28T21:00,68.3,33,0,0,0
2021-04-28T22:00,66.6,34,0,0,0
2021-04-28T23:00,64.3,37,0,0,0
2021-04-29T00:00,62.4,41,0,0,0
2021-04-29T01:00,59.2,47,5,0,0
2021-04-29T02:00,54.2,60,0,0,0
2021-04-29T03:00,51.4,60,0,0,0
2021-04-29T04:00,51.1,64,0,0,0
2021-04-29T05:00,51.4,63,0,0,0
2021-04-29T06:00,51.8,60,6,26,18
2021-04-29T07:00,63.7,52,18,167,57
2021-04-29T08:00,70.2,37,26,361,77
2021-04-29T09:00,72.5,34,28,549,90
2021-04-29T10:00,75.9,32,26,704,100
2021-04-29T11:00,78.3,31,28,800,118
2021-04-29T12:00,80.4,29,27,867,110
2021-04-29T13:00,83.7,27,20,863,110
2021-04-29T14:00,87.4,23,4,803,101
2021-04-29T15:00,88.4,22,5,685,95
2021-04-29T16:00,88.2,22,0,521,87
2021-04-29T17:00,87.6,25,0,330,74
2021-04-29T18:00,83.2,40,0,139,53
2021-04-29T19:00,73.3,43,0,15,12
2021-04-29T20:00,70.3,43,0,0,0
2021-04-29T21:00,69.2,41,7,0,0
2021-04-29T22:00,65.5,47,19,0,0
2021-04-29T23:00,64,53,27,0,0
2021-04-30T00:00,63.1,56,28,0,0
2021-04-30T01:00,60.3,60,29,0,0
2021-04-30T02:00,58.9,65,28,0,0
2021-04-30T03:00,56,69,29,0,0
2021-04-30T04:00,56.1,70,28,0,0
2021-04-30T05:00,56.2,71,27,0,0
2021-04-30T06:00,56,71,26,24,20
2021-04-30T07:00,65,59,19,161,62
2021-04-30T08:00,74.1,42,16,357,80
2021-04-30T09:00,77.5,38,14,554,87
2021-04-30T10:00,80.1,34,11,710,97
2021-04-30T11:00,82.2,32,21,821,103
2021-04-30T12:00,84.3,29,30,876,106
2021-04-30T13:00,87.9,24,30,864,112
2021-04-30T14:00,89.7,23,30,793,113
2021-04-30T15:00,90.1,22,30,672,110
2021-04-30T16:00,90.3,20,30,465,128
2021-04-30T17:00,88.7,23,30,234,134
2021-04-30T18:00,85.5,29,30,97,78
2021-04-30T19:00,76,34,30,6,19
2021-04-30T20:00,73.8,35,30,0,0
2021-04-30T21:00,73.5,33,29,0,0
2021-04-30T22:00,72.1,34,29,0,0
2021-04-30T23:00,70.3,37,30,0,0
2021-05-01T00:00,68.8,41,29,0,0
2021-05-01T01:00,66,47,30,0,0
2021-05-01T02:00,63.5,53,30,0,0
2021-05-01T03:00,61.2,56,29,0,0
2021-05-01T04:00,61.3,58,29,0,0
2021-05-01T05:00,60,59,29,0,0
2021-05-01T06:00,60.4,56,27,7,27
2021-05-01T07:00,65,48,16,103,99
2021-05-01T08:00,68.5,43,2,333,102
2021-05-01T09:00,71.3,40,0,528,107
2021-05-01T10:00,73.9,36,0,701,107
2021-05-01T11:00,75.8,33,0,833,102
2021-05-01T12:00,77.3,31,0,891,103
2021-05-01T13:00,80,27,0,882,104
2021-05-01T14:00,82,24,1,813,101
2021-05-01T15:00,82.9,23,5,690,96
2021-05-01T16:00,82.6,23,2,525,87
2021-05-01T17:00,81.6,24,0,335,74
2021-05-01T18:00,79.9,27,0,144,53
2021-05-01T19:00,71.8,35,0,17,13
2021-05-01T20:00,68.8,38,0,0,0
2021-05-01T21:00,66.6,41,0,0,0
2021-05-01T22:00,64.3,45,0,0,0
2021-05-01T23:00,63,50,0,0,0
2021-05-02T00:00,61.4,55,0,0,0
2021-05-02T01:00,58.1,60,0,0,0
2021-05-02T02:00,54.5,67,0,0,0
2021-05-02T03:00,52.7,72,0,0,0
2021-05-02T04:00,52.3,74,0,0,0
2021-05-02T05:00,51.9,78,0,0,0
2021-05-02T06:00,54.1,74,0,30,20
2021-05-02T07:00,61.3,64,0,176,58
2021-05-02T08:00,63.2,58,0,369,77
2021-05-02T09:00,65.6,53,0,556,90
2021-05-02T10:00,67.8,50,0,715,98
2021-05-02T11:00,70.1,46,0,824,103
2021-05-02T12:00,72.9,41,4,878,105
2021-05-02T13:00,76.7,34,12,829,122
2021-05-02T14:00,79.1,31,26,686,148
2021-05-02T15:00,80.2,29,28,578,146
2021-05-02T16:00,80.7,28,9,491,99
2021-05-02T17:00,80.1,27,13,223,89
2021-05-02T18:00,79.2,28,4,137,54
2021-05-02T19:00,72.4,33,0,17,14
2021-05-02T20:00,70.8,33,1,0,0
2021-05-02T21:00,69.4,36,0,0,0
2021-05-02T22:00,67.5,39,0,0,0
2021-05-02T23:00,65.3,45,0,0,0
2021-05-03T00:00,62.4,50,0,0,0
2021-05-03T01:00,59.6,54,0,0,0
2021-05-03T02:00,57.7,58,0,0,0
2021-05-03T03:00,57.1,58,0,0,0
2021-05-03T04:00,57.8,57,0,0,0
2021-05-03T05:00,58.9,54,0,0,0
2021-05-03T06:00,57.8,60,0,31,21
2021-05-03T07:00,64.7,50,0,178,58
2021-05-03T08:00,67.2,46,0,373,78
2021-05-03T09:00,69.3,44,0,562,89
2021-05-03T10:00,71.5,41,0,719,98
2021-05-03T11:00,73.9,36,0,829,103
2021-05-03T12:00,75.8,32,0,884,105
2021-05-03T13:00,79.6,26,0,878,105
2021-05-03T14:00,81.6,23,0,812,102
2021-05-03T15:00,82.9,20,0,694,95
2021-05-03T16:00,83.3,19,0,530,87
2021-05-03T17:00,83.2,18,0,339,74
2021-05-03T18:00,80.7,26,0,147,54
2021-05-03T19:00,72.3,36,0,18,15
2021-05-03T20:00,69.4,37,0,0,0
2021-05-03T21:00,67.4,38,0,0,0
2021-05-03T22:00,67.6,38,0,0,0
2021-05-03T23:00,67.1,39,1,0,0
2021-05-04T00:00,63.2,43,8,0,0
2021-05-04T01:00,60.6,49,18,0,0
2021-05-04T02:00,57.5,58,16,0,0
2021-05-04T03:00,56,59,4,0,0
2021-05-04T04:00,56.2,61,0,0,0
2021-05-04T05:00,55.9,63,0,0,0
2021-05-04T06:00,57.5,60,0,33,21
2021-05-04T07:00,68.1,51,0,180,59
2021-05-04T08:00,73.4,36,0,374,77
2021-05-04T09:00,76.3,32,0,561,89
2021-05-04T10:00,78.7,29,0,717,98
2021-05-04T11:00,80.7,26,0,825,103
2021-05-04T12:00,82.6,24,0,879,105
2021-05-04T13:00,86,21,0,873,105
2021-05-04T14:00,88.1,19,0,814,99
2021-05-04T15:00,88.6,18,0,709,86
2021-05-04T16:00,89,17,0,539,82
2021-05-04T17:00,88.4,18,0,341,73
2021-05-04T18:00,84.2,31,0,149,53
2021-05-04T19:00,75.3,36,0,19,15
2021-05-04T20:00,72.6,34,0,0,0
2021-05-04T21:00,71,33,0,0,0
2021-05-04T22:00,67.7,40,0,0,0
2021-05-04T23:00,65.8,47,0,0,0
2021-05-05T00:00,64.2,53,0,0,0
2021-05-05T01:00,60.7,59,0,0,0
2021-05-05T02:00,59.2,62,0,0,0
2021-05-05T03:00,58,64,0,0,0
2021-05-05T04:00,59.3,65,0,0,0
2021-05-05T05:00,59.3,65,0,0,0
2021-05-05T06:00,59.5,65,0,34,22
2021-05-05T07:00,69.8,53,0,181,59
2021-05-05T08:00,77.6,36,0,374,77
2021-05-05T09:00,80.2,32,0,559,90
2021-05-05T10:00,82.9,29,0,714,98
2021-05-05T11:00,85.5,27,0,824,103
2021-05-05T12:00,87.5,25,0,878,106
2021-05-05T13:00,91,22,0,875,104
2021-05-05T14:00,93,20,0,810,101
2021-05-05T15:00,93.5,20,0,696,92
2021-05-05T16:00,94.2,20,0,542,82
2021-05-05T17:00,93.6,20,0,345,72
2021-05-05T18:00,93,19,0,152,55
2021-05-05T19:00,84,26,0,20,15
2021-05-05T20:00,81.6,26,0,0,0
2021-05-05T21:00,74.6,37,0,0,0
2021-05-05T22:00,73.3,37,0,0,0
2021-05-05T23:00,71.1,39,0,0,0
2021-05-06T00:00,69.9,42,0,0,0
2021-05-06T01:00,66,46,0,0,0
2021-05-06T02:00,64.6,47,0,0,0
2021-05-06T03:00,62.3,52,0,0,0
2021-05-06T04:00,62.5,52,0,0,0
2021-05-06T05:00,62,55,0,0,0
2021-05-06T06:00,63.6,52,0,35,22
2021-05-06T07:00,70.3,45,0,178,60
2021-05-06T08:00,74,40,0,370,78
2021-05-06T09:00,77.3,36,0,554,90
2021-05-06T10:00,79.7,32,0,708,98
2021-05-06T11:00,82.3,28,2,819,104
2021-05-06T12:00,83.6,27,4,871,107
2021-05-06T13:00,87.1,24,10,864,108
2021-05-06T14:00,87.6,21,9,818,96
2021-05-06T15:00,87.9,20,2,692,94
2021-05-06T16:00,88.1,19,0,542,82
2021-05-06T17:00,86.8,19,0,340,74
2021-05-06T18:00,84.7,21,0,148,55
2021-05-06T19:00,76.2,28,0,20,16
2021-05-06T20:00,74.5,28,0,0,0
2021-05-06T21:00,72.9,30,0,0,0
2021-05-06T22:00,71.5,31,0,0,0
2021-05-06T23:00,69.1,35,2,0,0
2021-05-07T00:00,67.5,40,6,0,0
2021-05-07T01:00,64,46,4,0,0
2021-05-07T02:00,61.9,52,2,0,0
2021-05-07T03:00,60.3,56,0,0,0
2021-05-07T04:00,59.3,62,0,0,0
2021-05-07T05:00,58,63,0,0,0
2021-05-07T06:00,59.2,61,0,36,23
2021-05-07T07:00,63.9,53,0,185,60
2021-05-07T08:00,67,48,0,380,78
2021-05-07T09:00,70,45,0,566,91
2021-05-07T10:00,71.9,41,0,722,100
2021-05-07T11:00,73.6,37,0,834,105
2021-05-07T12:00,75.1,32,0,897,105
2021-05-07T13:00,78.4,26,0,889,107
2021-05-07T14:00,80.9,23,0,834,100
2021-05-07T15:00,81.1,21,0,713,96
2021-05-07T16:00,80.9,20,0,551,88
2021-05-07T17:00,80.2,19,0,354,77
2021-05-07T18:00,78.2,20,0,159,56
2021-05-07T19:00,70.7,25,0,22,17
2021-05-07T20:00,69.5,26,0,0,0
2021-05-07T21:00,68.2,29,0,0,0
2021-05-07T22:00,66.7,33,0,0,0
2021-05-07T23:00,63.7,40,0,0,0
2021-05-08T00:00,61.9,44,0,0,0
2021-05-08T01:00,59.4,49,0,0,0
2021-05-08T02:00,57.8,52,0,0,0
2021-05-08T03:00,58.6,47,0,0,0
2021-05-08T04:00,58.4,50,0,0,0
2021-05-08T05:00,58.3,53,0,0,0
2021-05-08T06:00,57.2,63,0,40,24
2021-05-08T07:00,64.5,46,0,193,60
2021-05-08T08:00,66.7,43,0,388,79
2021-05-08T09:00,69,38,0,575,92
2021-05-08T10:00,71.6,34,0,731,100
2021-05-08T11:00,73.8,31,0,840,105
2021-05-08T12:00,75.7,27,0,893,108
2021-05-08T13:00,79.7,23,0,887,107
2021-05-08T14:00,81.5,22,0,821,105
2021-05-08T15:00,82,20,0,695,103
2021-05-08T16:00,83.1,18,0,550,85
2021-05-08T17:00,81.9,18,0,355,76
2021-05-08T18:00,80.5,20,0,159,55
2021-05-08T19:00,71.8,31,0,23,17
2021-05-08T20:00,70.6,27,0,0,0
2021-05-08T21:00,68.6,31,0,0,0
2021-05-08T22:00,67.5,30,0,0,0
2021-05-08T23:00,66,32,0,0,0
2021-05-09T00:00,63.4,40,0,0,0
2021-05-09T01:00,60.9,43,0,0,0
2021-05-09T02:00,58.3,53,0,0,0
2021-05-09T03:00,57.1,55,0,0,0
2021-05-09T04:00,57.1,57,0,0,0
2021-05-09T05:00,57.2,59,0,0,0
2021-05-09T06:00,58.5,59,0,41,25
2021-05-09T07:00,68.5,45,5,194,61
2021-05-09T08:00,71.5,34,3,389,79
2021-05-09T09:00,73.9,29,7,576,91
2021-05-09T10:00,76.2,26,13,732,99
2021-05-09T11:00,78.2,24,26,833,110
2021-05-09T12:00,79.5,22,30,876,121
2021-05-09T13:00,83,19,29,864,127
2021-05-09T14:00,85.2,18,23,798,124
2021-05-09T15:00,85.5,16,14,675,121
2021-05-09T16:00,85.8,14,12,540,90
2021-05-09T17:00,84.9,14,2,355,75
2021-05-09T18:00,83,17,0,162,55
2021-05-09T19:00,73.5,28,0,24,17
2021-05-09T20:00,71.4,29,0,0,0
2021-05-09T21:00,70.8,28,0,0,0
2021-05-09T22:00,69,30,0,0,0
2021-05-09T23:00,66.6,36,0,0,0
2021-05-10T00:00,65.3,38,0,0,0
2021-05-10T01:00,63.1,41,0,0,0
2021-05-10T02:00,60.5,47,0,0,0
2021-05-10T03:00,60.1,48,0,0,0
2021-05-10T04:00,60.2,51,0,0,0
2021-05-10T05:00,60,54,0,0,0
2021-05-10T06:00,60.5,55,0,41,26
2021-05-10T07:00,68.5,44,0,193,61
2021-05-10T08:00,71.8,37,0,387,79
2021-05-10T09:00,74.5,35,0,572,92
2021-05-10T10:00,77,32,0,726,100
2021-05-10T11:00,78.8,30,0,833,105
2021-05-10T12:00,81.5,27,0,887,107
2021-05-10T13:00,84.7,24,0,882,107
2021-05-10T14:00,87.4,20,0,817,105
2021-05-10T15:00,88.4,18,0,700,98
2021-05-10T16:00,88.6,18,0,551,84
2021-05-10T17:00,88.2,18,0,353,76
2021-05-10T18:00,86,22,0,161,56
2021-05-10T19:00,76.6,32,0,24,18
2021-05-10T20:00,74.8,32,0,0,0
2021-05-10T21:00,73.5,30,0,0,0
2021-05-10T22:00,70.9,33,0,0,0
2021-05-10T23:00,67.6,39,0,0,0
2021-05-11T00:00,68.2,39,0,0,0
2021-05-11T01:00,64.3,43,0,0,0
2021-05-11T02:00,63.2,46,0,0,0
2021-05-11T03:00,61.8,48,0,0,0
2021-05-11T04:00,58.6,57,0,0,0
2021-05-11T05:00,57.9,61,0,0,0
2021-05-11T06:00,60.1,58,0,42,27
2021-05-11T07:00,71.3,47,0,196,62
2021-05-11T08:00,76.4,34,0,390,80
2021-05-11T09:00,79.1,30,0,576,92
2021-05-11T10:00,81.9,29,0,731,100
2021-05-11T11:00,84.1,25,0,847,102
2021-05-11T12:00,85.6,23,0,905,103
2021-05-11T13:00,88.6,19,0,897,104
2021-05-11T14:00,91.4,18,0,840,98
2021-05-11T15:00,91.8,16,0,725,93
2021-05-11T16:00,92.1,15,0,557,87
2021-05-11T17:00,91.6,13,0,363,75
2021-05-11T18:00,87.5,20,0,170,56
2021-05-11T19:00,77,28,0,26,19
2021-05-11T20:00,74.5,26,0,0,0
2021-05-11T21:00,72.6,23,0,0,0
2021-05-11T22:00,68.9,28,0,0,0
2021-05-11T23:00,66.1,34,0,0,0
2021-05-12T00:00,63.4,39,0,0,0
2021-05-12T01:00,61.5,45,0,0,0
2021-05-12T02:00,59.2,51,0,0,0
2021-05-12T03:00,58.5,51,0,0,0
2021-05-12T04:00,59,53,0,0,0
2021-05-12T05:00,59,55,0,0,0
2021-05-12T06:00,59.4,55,0,45,27
2021-05-12T07:00,70.5,44,0,202,63
2021-05-12T08:00,78,29,0,398,80
2021-05-12T09:00,81.5,25,0,584,93
2021-05-12T10:00,84.6,22,0,740,101
2021-05-12T11:00,86.7,20,0,849,106
2021-05-12T12:00,88.9,18,0,904,108
2021-05-12T13:00,92,16,0,900,108
2021-05-12T14:00,94.6,15,0,847,97
2021-05-12T15:00,95.2,14,0,739,89
2021-05-12T16:00,95.2,14,0,569,85
2021-05-12T17:00,94.6,13,0,373,74
2021-05-12T18:00,91,28,0,168,57
2021-05-12T19:00,82,25,0,27,19
2021-05-12T20:00,78.3,24,0,0,0
2021-05-12T21:00,75.1,25,0,0,0
2021-05-12T22:00,72.7,29,0,0,0
2021-05-12T23:00,70.5,32,0,0,0
2021-05-13T00:00,68.9,36,0,0,0
2021-05-13T01:00,64.5,43,0,0,0
2021-05-13T02:00,62.1,43,0,0,0
2021-05-13T03:00,61,45,0,0,0
2021-05-13T04:00,60.9,46,0,0,0
2021-05-13T05:00,60.7,48,0,0,0
2021-05-13T06:00,62.4,46,0,46,28
2021-05-13T07:00,72,40,1,202,63
2021-05-13T08:00,76.4,34,2,398,81
2021-05-13T09:00,79.3,32,7,583,94
2021-05-13T10:00,82.2,29,13,738,102
2021-05-13T11:00,84.7,25,18,845,108
2021-05-13T12:00,87.4,22,22,901,109
2021-05-13T13:00,91,20,25,891,114
2021-05-13T14:00,93.7,16,20,835,104
2021-05-13T15:00,94.4,15,14,724,95
2021-05-13T16:00,94.1,14,9,563,85
2021-05-13T17:00,93.3,14,2,369,74
2021-05-13T18:00,91.5,15,0,172,57
2021-05-13T19:00,81.1,20,0,28,20
2021-05-13T20:00,78.9,21,0,0,0
2021-05-13T21:00,76.3,23,0,0,0
2021-05-13T22:00,72.1,27,0,0,0
2021-05-13T23:00,68.9,31,0,0,0
2021-05-14T00:00,67.6,35,0,0,0
2021-05-14T01:00,62.9,40,0,0,0
2021-05-14T02:00,61.3,46,0,0,0
2021-05-14T03:00,60.1,49,0,0,0
2021-05-14T04:00,60.8,51,0,0,0
2021-05-14T05:00,60.9,52,0,0,0
2021-05-14T06:00,62.5,52,0,47,29
2021-05-14T07:00,71.2,41,0,205,64
2021-05-14T08:00,74,35,0,400,81
2021-05-14T09:00,76.9,34,0,585,94
2021-05-14T10:00,79.5,32,0,739,102
2021-05-14T11:00,81.9,29,0,853,101
2021-05-14T12:00,84.2,26,1,910,101
2021-05-14T13:00,88.3,21,7,903,101
2021-05-14T14:00,90.2,20,7,836,101
2021-05-14T15:00,90.7,19,12,715,95
2021-05-14T16:00,91.1,18,3,558,85
2021-05-14T17:00,90.8,17,8,368,73
2021-05-14T18:00,89,17,9,167,58
2021-05-14T19:00,80,25,4,28,20
2021-05-14T20:00,76.2,27,1,0,0
2021-05-14T21:00,73.1,31,1,0,0
2021-05-14T22:00,70.8,34,0,0,0
2021-05-14T23:00,68.6,40,0,0,0
2021-05-15T00:00,69.5,35,0,0,0
2021-05-15T01:00,64.7,47,0,0,0
2021-05-15T02:00,61.3,52,0,0,0
2021-05-15T03:00,60.2,54,0,0,0
2021-05-15T04:00,58.8,59,1,0,0
2021-05-15T05:00,58.3,62,1,0,0
2021-05-15T06:00,59.2,56,1,44,30
2021-05-15T07:00,62.8,51,1,189,61
2021-05-15T08:00,65,48,1,391,82
2021-05-15T09:00,67.2,43,1,571,98
2021-05-15T10:00,69.7,39,0,739,99
2021-05-15T11:00,71.2,36,0,846,107
2021-05-15T12:00,72.8,34,0,893,109
2021-05-15T13:00,75.5,29,0,871,114
2021-05-15T14:00,76.4,28,0,837,98
2021-05-15T15:00,77.5,26,0,714,97
2021-05-15T16:00,77.9,26,0,535,97
2021-05-15T17:00,77.2,26,0,342,91
2021-05-15T18:00,76.4,28,0,169,58
2021-05-15T19:00,71.2,33,0,29,21
2021-05-15T20:00,67.8,37,0,0,0
2021-05-15T21:00,66.1,40,0,0,0
2021-05-15T22:00,64.2,45,0,0,0
2021-05-15T23:00,62.1,52,0,0,0
2021-05-16T00:00,61.6,51,0,0,0
2021-05-16T01:00,58.8,59,0,0,0
2021-05-16T02:00,58.1,67,3,0,0
2021-05-16T03:00,58.1,67,3,0,0
2021-05-16T04:00,57.7,70,6,0,0
2021-05-16T05:00,59.5,63,10,0,0
2021-05-16T06:00,58.8,67,15,47,29
2021-05-16T07:00,63.4,57,14,191,68
2021-05-16T08:00,65.3,54,10,389,81
2021-05-16T09:00,67.3,50,28,577,90
2021-05-16T10:00,69.4,48,100,705,110
2021-05-16T11:00,71.4,44,100,389,271
2021-05-16T12:00,72.4,42,100,378,297
2021-05-16T13:00,75.5,37,100,381,261
2021-05-16T14:00,76.4,39,72,397,295
2021-05-16T15:00,77.1,38,100,386,220
2021-05-16T16:00,77.8,37,81,284,161
2021-05-16T17:00,77.8,36,44,186,126
2021-05-16T18:00,77.5,35,39,100,72
2021-05-16T19:00,73,41,39,15,22
2021-05-16T20:00,71.1,46,33,0,0
2021-05-16T21:00,70.6,48,24,0,0
2021-05-16T22:00,69.3,49,20,0,0
2021-05-16T23:00,67.5,52,10,0,0
2021-05-17T00:00,67.9,50,5,0,0
2021-05-17T01:00,66.7,51,9,0,0
2021-05-17T02:00,65.2,53,9,0,0
2021-05-17T03:00,63.1,57,3,0,0
2021-05-17T04:00,62.9,60,2,0,0
2021-05-17T05:00,62.3,60,5,0,0
2021-05-17T06:00,62,63,12,41,29
2021-05-17T07:00,66.7,56,9,189,63
2021-05-17T08:00,69.2,52,8,373,82
2021-05-17T09:00,71.4,48,5,562,95
2021-05-17T10:00,73.2,46,4,715,102
2021-05-17T11:00,75.2,43,0,819,108
2021-05-17T12:00,77.1,41,0,818,127
2021-05-17T13:00,81,35,1,812,147
2021-05-17T14:00,81.7,36,1,646,155
2021-05-17T15:00,82,34,1,533,150
2021-05-17T16:00,82.4,32,1,473,124
2021-05-17T17:00,82.5,30,0,306,90
2021-05-17T18:00,81.5,30,0,161,60
2021-05-17T19:00,74.7,36,0,28,21
2021-05-17T20:00,73,34,0,0,0
2021-05-17T21:00,71.9,35,0,0,0
2021-05-17T22:00,70.4,36,2,0,0
2021-05-17T23:00,67.9,42,0,0,0
2021-05-18T00:00,66,48,0,0,0
2021-05-18T01:00,64.6,49,0,0,0
2021-05-18T02:00,61.5,53,0,0,0
2021-05-18T03:00,59.4,61,0,0,0
2021-05-18T04:00,58.6,64,0,0,0
2021-05-18T05:00,58.2,68,1,0,1
2021-05-18T06:00,60,61,0,48,32
2021-05-18T07:00,65.9,48,0,206,65
2021-05-18T08:00,69.6,46,0,396,83
2021-05-18T09:00,72.2,41,0,583,93
2021-05-18T10:00,73.8,39,0,733,103
2021-05-18T11:00,76.4,34,0,837,108
2021-05-18T12:00,78.3,31,0,891,111
2021-05-18T13:00,82.4,26,0,892,108
2021-05-18T14:00,84.9,24,0,836,102
2021-05-18T15:00,85.6,23,0,725,94
2021-05-18T16:00,85.8,22,0,556,90
2021-05-18T17:00,85.6,21,0,368,79
2021-05-18T18:00,83.6,19,0,176,60
2021-05-18T19:00,77.5,22,0,33,22
2021-05-18T20:00,75.5,25,0,0,0
2021-05-18T21:00,73.4,27,0,0,0
2021-05-18T22:00,72,24,0,0,0
2021-05-18T23:00,69.2,27,0,0,0
2021-05-19T00:00,67.6,27,1,0,0
2021-05-19T01:00,63.5,31,26,0,0
2021-05-19T02:00,61.3,34,28,0,0
2021-05-19T03:00,59.8,36,21,0,0
2021-05-19T04:00,58.7,36,17,0,0
2021-05-19T05:00,58.4,37,11,0,1
2021-05-19T06:00,59.3,39,0,51,32
2021-05-19T07:00,64.7,33,0,212,64
